,prod_name,price_whole,price_bulk,price_old,stars,reviews,delivery_date
2609,Champú Profesional de Peluquería para Cabello - Pelo Teñido Seco y Dañado Hidratante Professional By Fama 400ml,"15,40","(3,85 €/100 ml)",,,,
2610,Envy profesional Salon Estilismo – Kit de reparación,"31,39","(31,39 €/unidad)",,,,
2611,Envy profesional Salon Styling Kit – Volumen,"26,73","(26,73 €/unidad)",,,,
2612,"Qualikos Argan - Fluido corporal – Cuello y escote, 150 ml, profesional para esteticista","29,00","(19,33 €/100 ml)",,,,
2613,Otra máscara para pelo Cubos y Crespi 500 ml Producto profesional Peluquería,"29,90",,,,,
2614,Otra máscara para pelo sfibrati muy trattati con aceite de argan producto profesional Peluquería,"19,90",,,,,
2615,"Mascarilla para cabello teñido con mechas enriquecida con aloe vera, producto profesional para peluquería","19,90",,,,,
2616,Schwarzkopf Profesional - BC Bonacure Color Save Treatment - 750 ml,"42,10",,,,,
2617,L'Oréal Mythic Oil Color Glow Crema Capilar - 100 ml,"24,05","(24,05 €/100 ml)",,"4,6 de 5 estrellas",364.0,
2618,"Delia Cameleo - Máscara de queratina para el cabello dañado, 200 ml","6,86","(3,43 €/100 ml)",,,,"domingo, 11 de abril"
2619,【𝐏𝐚𝐬𝐜𝐮𝐚】 Tratamiento de purificación de cabello de queratina profesional de 300 ml Elimina el champú más suave y rizado de limpieza profunda,"13,69","(13,69 €/unidad)",,,,
2620,【𝐏𝐚𝐬𝐜𝐮𝐚】 500g Mascarilla mágica Tratamiento nutritivo Suave Suave Reparación Daño Tratamiento profesional Atención,"7,29","(7,29 €/unidad)",,,,
2621,L'Oréal Professionnel Steampod - Leche de Alisado para Cabello Fino - 150 ml,"9,80","(6,53 €/100 ml)",,"4,6 de 5 estrellas",3.299,"jueves, 8 de abril"
2622,"ShiKai 81738313549 Mujeres No profesional Champú 237ml champú - Champues (Mujeres, No profesional, Champú, 237 ml, 1 pieza(s))","15,39","(15,39 €/unidad)",,,,
2623,L'Oreal Professionnel LPF282 - Aceite pre-shampoo Mythic Oil para cabello grueso (150 ml),,,,"4,1 de 5 estrellas",17.0,
2624,"Deep Steep Weightless Moisture Unisex No profesional Champú 295ml - Champues (Unisex, No profesional, Champú, Cabello quebradizo, Cabello seco, 295 ml, Hidratante)","24,21","(8,07 €/100 ml)",,,,
2625,Kerastase Specifique Stimuliste Aminexil 125 ml,"43,99","(35,19 €/100 ml)",,"4,3 de 5 estrellas",13.0,"domingo, 11 de abril"
2626,Sebastian Potion 9 Styling Treatment 660 g,"38,48","(7,70 €/100 ml)",,"4,3 de 5 estrellas",43.0,
2627,"Goldwell Label M, Champú - 1000 ml.","19,30","(1,93 €/100 ml)","21,00 €","4,6 de 5 estrellas",688.0,
2628,Alama Professional Carbon - Tratamiento prechampú equilibrante - 4 x 25 mililitros,"21,99","(21,99 €/100 ml)",,"4,2 de 5 estrellas",25.0,
2629,Herbal Professional Care Rizos Mascarilla - 500 ml,"4,99","(4,99 €/Unidad)",,"5,0 de 5 estrellas",3.0,
2630,Garnier Original Remedies Oliva Mítica mascarilla capilar pelo seco - 300 ml,"2,99","(1,00 €/100 ml)","4,15 €","4,6 de 5 estrellas",776.0,"mañana, 7 de abril"
2631,Somnis&Hair Restoring Cream - Crema Sin Aclarado para cabello dañado 180ml,"12,99",,,"1,0 de 5 estrellas",1.0,
2632,NELLY keratina líquida reestructurador del cabello antirotura spray 200 ml,,,,"5,0 de 5 estrellas",2.0,
2633,TIGI Catwalk Fashionista Brunette Mascarilla - 200 ml,"14,39","(7,20 €/100 g)",,"3,1 de 5 estrellas",3.0,
2634,"OGX Acondicionador sin Sulfatos para Cabello Dañado, Aceite de Argan de Marruecos, 385 ml","7,99","(2,08 €/100 ml)",,"4,3 de 5 estrellas",113.0,"mañana, 7 de abril"
2635,Schwarzkopf Professional BC Acondicionador Especial Rubios - 500 ml,"20,80","(4,16 €/100 ml)",,"3,8 de 5 estrellas",249.0,
2636,BIO CARE Mascarilla para Pelo Rizado - 340 gr,"11,45","(3,37 €/100 ml)",,"4,8 de 5 estrellas",11.0,"mañana, 7 de abril"
2637,Paul Mitchell Smoothing Super Skinny Treatment - 300 ml,"15,13","(5,04 €/100 ml)",,"4,4 de 5 estrellas",211.0,"mañana, 7 de abril"
2638,"Fibras del cabello, espray profesional para el cabello para mujeres y hombres Los mejores productos para el peinado(1#)","15,69","(15,69 €/unidad)",,,,
2639,Juego de 4 – Juego de tenazas y agujas para Microring Extensions – Profesional Herramientas de acero inoxidable para extensiones de pelo pelo auténtico,"33,95",,,,,
2640,"Silicon Mix Rizos Naturales Mascarilla De Tratamiento En Profundidad 225g – Mascarilla Para Pelo Rizado, Ondulado Y Encrespado - Hidrata, Nutre, Repara","12,99","(5,77 €/100 g)",,,,"domingo, 11 de abril"
2641,stapiz profesional ha esencia Champú Revitalizante acuático con ácido hialurónico + máscara | revitalizujacy szampon + Maska Z kwasem hialuronowym 2 x 1000 ml + Regalo,,,,,,
2642,"Crema Acondicionador Spray ristrutturante profesional concentrado sin enjuague líquido fuida enriquecido con ceramidi Extracto de pesca y vinagre de More larga duración, 250 ml","30,00",,,,,
2643,"Crema Acondicionador Spray ristrutturante profesional concentrado de enjuague líquido fuida enriquecido con ceramidi Extracto de pesca y vinagre de More larga duración, 250 ml","30,00",,,,,
2644,Sesiomworld Laca Capilar Profesional Design Control sin Cloruro Fijación Extrafuerte 650 ml 1 Unidad 490 g,"22,80","(22,80 €/Unidad)",,,,
2645,"Schwarzkopf Professional, Champú Micelar - 1 unidad, 1 l (4045787426786)",,,,"4,4 de 5 estrellas",346.0,
2646,L'Oréal Paris Elvive Aceite Extraordinario 150 ml,"2,94","(1,96 €/100 ml)","4,95 €","4,4 de 5 estrellas",409.0,"mañana, 7 de abril"
2647,"Nuvo' Mascarilla para el pelo enriquecida con queratina vegetal, Baba de caracol, aceite de almendras, aceite de jojoba. tratamiento de reestructuración para cabello. 100% Made in Italy 200ml","24,90","(12,45 €/100 ml)",,"4,3 de 5 estrellas",533.0,"mañana, 7 de abril"
2648,L'Oréal Expert Nutrifier Pack Champu 1500ml + Acondicionador 1000ml + Mascarilla 500ml Con 2 Dispensadores,"82,89",,,,,
2649,Revlon Be Fabulous Daily Care Champú Cuidado Diario para Cabello Normal 750 ml,"24,89","(2,49 €/100 ml)",,"4,5 de 5 estrellas",28.0,
2650,Mascarilla Purificación total CHARCOAL by G Bera,"20,99","(2,10 €/100 g)",,"5,0 de 5 estrellas",1.0,"mañana, 7 de abril"
2651,Embelleze Novex Coco - Mascarilla Liso Perfecto y Nutrición Absoluta - 1 kg,"10,50","(1,05 €/100 g)",,"3,9 de 5 estrellas",152.0,
2652,Medavita - Nutrisubstance - Elixir Nutición Y Brillo - 100ml,"30,50","(30,50 €/100 ml)",,"4,8 de 5 estrellas",34.0,"viernes, 9 de abril"
2653,"Green People Acondicionador orgánico para niños, lavanda (200 ml)","14,27","(71,35 €/l)",,"4,6 de 5 estrellas",10.0,
2654,FarmaVita Mascarilla en Crema - 1000 ml,"11,03","(1,10 €/100 ml)",,,,"mañana, 7 de abril"
2655,"Sebastian, Cuidado del pelo y del cuero cabelludo - 250 ml (4015600089412)","16,39","(6,56 €/100 ml)","17,84 €","4,7 de 5 estrellas",6.0,"mañana, 7 de abril"
2656,Camomila Intea Mascarilla Reflejos Rubios - 250 ml,"4,95","(1,98 €/100 ml)","8,00 €","4,2 de 5 estrellas",230.0,"mañana, 7 de abril"
2657,"L'Oréal Expert Volumetry Anti-Gravity - Champú, 250 ml","8,00","(3,20 €/100 ml)",,"3,5 de 5 estrellas",17.0,
2658,DIKSON Mascarilla Reavivante de Colores Rojo/Caoba - 250 ml,"7,08","(2,83 €/100 ml)",,"3,9 de 5 estrellas",4.0,
2659,"Alama Professional Carbon - Champú reequilibrante para cabellos apagados y piel cansada, 300 ml","9,13","(3,04 €/100 ml)",,"4,1 de 5 estrellas",166.0,"mañana, 7 de abril"
2660,Medavita - Idol Smooth - Perfect - Sellador De Cutícula Para El Cabello En Formato Spray - 150ml,"32,40",Más opciones de compra,,"5,0 de 5 estrellas",2.0,"domingo, 11 de abril"
2661,Máscarilla crema para el cabello con jalea real leganza,"13,99","(1,40 €/100 ml)",,"4,5 de 5 estrellas",14.0,"mañana, 7 de abril"
2662,Wella Eimi 8005610533070 Super Set – Spray de acabado extra fuerte – 1 x 500 ml,"15,00","(3,00 €/100 ml)",,"4,6 de 5 estrellas",298.0,
2663,Mascarilla Profesional de Peluquería para Pelo - Cabello Teñido con Color Hidratante Reestructurante Reparadora y Nutritiva Professional By Fama 400ml,"9,99",,,,,
2664,AB Style | treit – Ultra Cristal Tratamiento Maquillaje Profesional Para La Cura la fibra capilar y de pelo (100ml),"8,25",,,,,
2665,"Echosline Crema Colorante - Tinte profesional con cera de abejas y vitamina C, tono 7.3","10,00",Más opciones de compra,,,,
2666,"Tocco mágico color ton – Crema colorante para uso profesional alle Hierbas, malachiete 4P","7,92",,,,,
2667,"Tocco mágico color ton – Crema colorante para uso profesional alle Hierbas, rojo","7,92",,,,,
2668,"Tocco mágico color ton – Crema colorante para uso profesional alle Hierbas, 4.5P ónice","7,92",,,,,
2669,Eugene Perma profesional Blush Care Starwax – de color rojo,"2,24","(1,49 €/100 ml)",,,,
2670,L'Oreal Paris Champú Color-Vive - 700 ml,"4,99","(0,71 €/100 ml)",,"4,6 de 5 estrellas",156.0,"mañana, 7 de abril"
2671,Icon Airshine Brilliant Spray Tratamiento Capilar - 142 gr,"31,68","(22,31 €/100 g)",,"4,5 de 5 estrellas",8.0,
2672,Válquer Tratamiento Alisado Francés - 125 ml,"25,55","(25,55 €/unidad)",,"3,8 de 5 estrellas",43.0,
2673,"It's a 10 Miracle Moisture Unisex No profesional Champú 285ml - Champues (Unisex, No profesional, Champú, 285 ml, Protección del color, Hidratante, Brillo, Áloe, Jengibre, Granada, Té)","34,77","(11,79 €/100 ml)",,,,
2674,"TRESemmé, Champú (Cabello rubio y platino) - 3 de 250 ml (Total 750 ml)",,,,"4,3 de 5 estrellas",27.0,
2675,GLISS - Champú Ultimate Color - 3uds de 250ml (750ml) – Para cabello teñido o con mechas – Gama protectora color,"10,47","(1,40 €/100 ml)",,"4,2 de 5 estrellas",56.0,"mañana, 7 de abril"
2676,Nuggela & Sulé Champú Polinesia - 250ml,"19,52","(7,81 €/100 ml)","24,90 €","4,2 de 5 estrellas",190.0,"mañana, 7 de abril"
2677,"Z.one Simply Zen - Champú para estimulating, 1000 ml, anticaída","37,75","(3,78 €/100 ml)",,"4,6 de 5 estrellas",30.0,"mañana, 7 de abril"
2678,Champu Natural 1711 Bio Natura (Cebolla + Cafeina),"12,95","(2,59 €/100 ml)","17,95 €","4,6 de 5 estrellas",18.0,
2679,"Champ&uacute; Velvet Oil, 1000&nbsp;ml","30,90","(3,09 €/100 ml)",,"4,0 de 5 estrellas",8.0,
2680,"Silicon Mix Rizos Naturales Deep Treatment Masque 478g - Mascarilla Para Pelo Rizado, Ondulado Y Encrespado - Hidrata, Nutre, Repara","17,99","(3,76 €/100 g)",,,,"mañana, 7 de abril"
2681,"Champú refrescante para Hombre, cuerpo y cabello""Algas marinas y menta"". Sin sulfatos, sin parabenos, sin colorantes artificiales, 260 ml de Men's Master","6,95","(2,67 €/100 ml)",,"3,8 de 5 estrellas",6.0,"mañana, 7 de abril"
2682,Revlon Uniq 1 All in One Shampoo 300ml and Hair Treatment 150ml Gift Pack,"15,90","(0,04 €/milligrams)",,"4,3 de 5 estrellas",20.0,
2683,Nioxin THS 6 Cleanser Champú - 300 ml,"19,99",,,"4,3 de 5 estrellas",40.0,
2684,H&S Champú Classic Anticaspa Champú para todo tipo de pelo pH equilibrado 3 Champús 540 ml,"15,98","(0,99 €/100 ml)",,"4,6 de 5 estrellas",202.0,"mañana, 7 de abril"
2685,Kerzo Loción Capilar Intensiva - 150 ml,"4,94","(1,86 €/100 ml)","5,95 €","4,2 de 5 estrellas",158.0,"jueves, 8 de abril"
2686,"Kosswell D-Fine Curl Trainer - Definidor de Rizos, 150 ml","12,97","(8,65 €/100 ml)",,"4,3 de 5 estrellas",19.0,
2687,CHAMPÚ ENERGY & GLOSS 5000ML,"39,58","(39,58 €/Producto)",,"4,5 de 5 estrellas",8.0,
2688,"Z.one Simply Zen - Champú normalizing, 1000 ml","37,26","(3,73 €/100 ml)",,"4,6 de 5 estrellas",29.0,
2689,L'Oréal Professionnel Aceite Liss 125 ml,"9,75","(7,80 €/100 ml)",,"4,4 de 5 estrellas",730.0,"jueves, 8 de abril"
2690,"arau. 25769 champú No profesional 450 ml - Champues (No profesional, Champú, 450 ml, Refill pouch, Lavanda, Cal, 1 pieza(s))","67,68","(15,04 €/100 ml)",,,,
2691,Orion Respect - Kit Completo Antipiojos (Loción Antipiojos + Crema Desprende Liendres),"6,64","(6,64 €/100 ml)","8,99 €","4,4 de 5 estrellas",218.0,
2692,Blond time champú plata,"5,99","(3,99 €/100 ml)",,"4,3 de 5 estrellas",125.0,"mañana, 7 de abril"
2693,"Cuidados Mascarilla Capilar Reparadora Intensiva de Oliva. Reestructurante. Cabellos secos y dañados. Sin sulfatos, sin sal - 250 ml","10,00","(5,00 €/100 ml)",,"4,7 de 5 estrellas",6.0,"mañana, 7 de abril"
2694,Salerm Cosmetics Loción Específica Regeneradora Capilar - Paquete de 6 x 10 ml - Total: 7.00ml,"28,80","(48,00 €/100 ml)",,"4,2 de 5 estrellas",20.0,"mañana, 7 de abril"
2695,WEIGHTLESS MOISTURE ACONDICIONADOR 100 ML,"7,04","(7,04 €/100 ml)",,"4,0 de 5 estrellas",24.0,
2696,MAXXIMUM TONIC MEN 100 ML.,"17,70","(17,70 €/100 ml)",,"4,4 de 5 estrellas",35.0,"mañana, 7 de abril"
2697,Kemon Actyva Nuova Fibra - Máscara de cabello (200 ml),"23,56","(11,78 €/100 ml)",,"4,8 de 5 estrellas",34.0,"mañana, 7 de abril"
2698,REVLONISSIMO CREME PEROXIDE 10VOL (3%) 900 ml,,,,"2,7 de 5 estrellas",4.0,
2699,"260ml Champú para cabello graso, champú, champú de aminoácidos Champú para cabello esponjoso Champú de aminoácidos Control de aceite Champú para el cuidado del cabello con fragancia esponjosa","9,99","(9,99 €/unidad)",,,,
2700,Garnier Ultra Doux À l'Huile d'Avocat et Beurre de Karité - Crème de soin sans rinçage Cheveux Très Secs ou Frisés 200 ml - Lot de 2,"31,99","(8,00 €/100 ml)",,"4,8 de 5 estrellas",10.0,"jueves, 8 de abril"
2701,Kativa Keratina Champú Nutritivo - 250 ml,"9,60","(9,60 €/unidad)",,"3,9 de 5 estrellas",28.0,"mañana, 7 de abril"
2702,BED HEAD by TIGI Catwalk Oatmeal & Honey Champú - 300 ml,"5,42","(1,81 €/100 ml)","5,71 €","4,5 de 5 estrellas",132.0,"mañana, 7 de abril"
2703,"Fanola Champú SMOOTH CARE Liso 1000mL 1L - Champú alisante, elimina efecto crespo","9,99","(9,99 €/unidad)",,"4,2 de 5 estrellas",20.0,
2704,Kadus Cara 1 Unidad 150 G,"26,40","(26,40 €/Unidad)",,"4,2 de 5 estrellas",9.0,
2705,Hipertin Antigrasa Champú para Cabellos Grasos - 1000 ml,"30,00","(3,00 €/100 ml)",,"4,0 de 5 estrellas",1.0,
2706,"Matrix, Acondicionador de pelo - 1 unidad","11,00","(1,10 €/100 ml)","14,80 €","4,6 de 5 estrellas",109.0,
2707,"Tratamiento de queratina sin enjuague para el cuidado y estilo del cabello de Argán Deluxe con calidad de peluquería 240 ml - aporta brillo, suavidad y combate el encrespamiento.","16,80","(7,00 €/100 ml)",,"4,1 de 5 estrellas",1.083,"mañana, 7 de abril"
2708,"Schwarzkopf Professional BONACURE Peptide Repair Rescue Champú micelar nutritivo profundo, paquete de 3 unidades (3 x 250 ml)",,,,"4,2 de 5 estrellas",17.0,
2709,Tecna Integro Rebuilder 200ml,"25,20","(25,20 €/unidad)",,"4,0 de 5 estrellas",1.0,
2710,Kativa Keratina y Argán - Kit Alisado Brasileño PACK 3x150 ml,"36,80",,,"4,4 de 5 estrellas",271.0,
2711,"Champú Menta purificante y revitalizante, Aromaterapia, 750 ml, de 1711 Bionatura","14,04","(1,87 €/100 ml)","18,95 €","4,0 de 5 estrellas",1.0,"mañana, 7 de abril"
2712,"Sebastian Professional VOLUPT Conditioner, 1er Pack (1 x 50 g)","2,48",,,,,
2713,Wella SP Silver Blond Champú para Cabello Gris y Rubio Claro - 250 ml,"9,99","(9,99 €/unidad)",,"4,9 de 5 estrellas",17.0,
2714,"Macadamia, Acondicionador de pelo - 1000 ml.","26,23","(2,62 €/100 ml)",,"4,7 de 5 estrellas",192.0,"mañana, 7 de abril"
2715,"NOVEX Mis Rizos, Acondicionador - 300 ml.","7,00","(2,33 €/100 ml)","8,69 €","4,3 de 5 estrellas",96.0,
2716,"Schwarzkopf Professional, Cuidado del pelo y del cuero cabelludo - 250 ml.","9,83","(3,93 €/100 ml)",,"4,6 de 5 estrellas",828.0,"mañana, 7 de abril"
2717,Champú P.A. Placenta Anticaida Biovit 400 ml. (1),"9,40","(23,50 €/l)",,"3,7 de 5 estrellas",9.0,
2718,"Wella SP Code Energy Mascarilla de queratina LuxeOil, 200 ml",,,,"4,9 de 5 estrellas",17.0,
2719,Glossco Perfect Repair Mascarilla Reparadora sin Amoniaco - 250 ml,"14,69","(5,88 €/100 ml)",,"4,8 de 5 estrellas",37.0,
2720,Balsamo Profesional istantaneo bifase Senza risciacquo 200ml,"13,09",,,,,
2721,Regenerador nutritivo 1000 ml.,"20,85",,,,,
2722,"ELVIVE mascarilla dream long cabello largo, dañado tarro 300 ml","3,94","(1,31 €/100 ml)",,"4,6 de 5 estrellas",113.0,"mañana, 7 de abril"
2723,Arual Acondicionador Keratina 250Ml,"10,14","(3,62 €/100 g)",,,,
2724,Tahe Fitoxil Pack Forte Classic Concentrado Programa Anticaída del Cabello (Champú 300 ml + Tratamiento 6 x 10ml),"19,08","(19,08 €/unidad)",,"4,3 de 5 estrellas",49.0,"mañana, 7 de abril"
2725,"Pantene Pro-V 3 MM Fuerza & Cuerpo Acondicionador, 200 ml","2,55","(1,28 €/100 ml)","3,99 €","4,6 de 5 estrellas",99.0,"mañana, 7 de abril"
2726,Wella SP sistema profesional después de sol Acondicionador 200 ml [Badartikel] by Wella SP,"9,94",,,,,
2727,BIOPOINT Profesional - Máscara Color Vivo 250 Ml Productos Para El Cabello,"13,12",,,,,
2728,Damin Bio Nature Champú Natural Queratina Vegetal Aloe Vera Sin Sulfatos Champu Organico Uso Frecuente Anticaspa Hombre Mujer Niños 200 Milliliter,"14,97","(7,49 €/100 ml)",,"3,5 de 5 estrellas",24.0,"mañana, 7 de abril"
2729,Echosline Mascarilla Seliar KERATIN Post tratamiento keratina 1000 mL 1L,"15,88","(1,59 €/100 ml)",,"4,6 de 5 estrellas",29.0,
2730,Abril et Nature Sublime Pack Treatment 3 Productos Celulas Madre Y Acido Hialuronico,"48,49","(16,16 €/unidad)",,"4,4 de 5 estrellas",46.0,"mañana, 7 de abril"
2731,"Revlon, Cuidado del pelo y del cuero cabelludo - 250 ml.","18,90","(7,56 €/100 ml)",,"4,7 de 5 estrellas",29.0,"viernes, 9 de abril"
2732,ARUAL Acondicionador Free Sin Sulfatos 250 Ml,"14,76","(4,92 €/100 g)",,,,"mañana, 7 de abril"
2733,"Kerastase Densefique - Champú para hombres, 250 ml","20,50","(8,20 €/100 ml)",,"4,5 de 5 estrellas",1.074,
2734,"OGX Champú Antiencrespamiento sin Sulfatos ni Parabenos, Anti-Frizz, Aceite de Kukuí, 385 ml","5,87","(1,52 €/100 ml)","7,90 €","4,5 de 5 estrellas",513.0,"mañana, 7 de abril"
2735,NOURISHING MOISTURE OIL TRATAMIENTO 30 ML,,,,"4,7 de 5 estrellas",177.0,
2736,NOURISHING MOISTURE OIL TRATAMIENTO 30 ML,,,,"4,7 de 5 estrellas",177.0,
2737,Kapilab Maquillaje Capilar Scalp Mask - 4g - Castaño Oscuro,"13,95","(13,95 €/unidad)",,"3,4 de 5 estrellas",4.0,"mañana, 7 de abril"
2738,Wella invigo Balance Calm Sensitive Mask 150 ml Nutritiva & Máscara pflegende pelo para strapaziertes pelo,"8,95",,,"4,4 de 5 estrellas",162.0,"mañana, 7 de abril"
2739,"Tratamiento para el cabello Revlon Uniq One, olor a coco","26,89","(5,98 €/100 ml)",,"4,8 de 5 estrellas",5.0,
2740,KUIDAMOS Shampoo Basin Professional para Uso doméstico para peluquería para Ancianos,"19,19",,,,,
2741,Jean Claude Olivier | Champu Post Tratamiento de Keratina Reconstructor del Cabello - 250ml,"11,64","(4,66 €/100 ml)",,"4,7 de 5 estrellas",14.0,"mañana, 7 de abril"
2742,"Wella Hair System Profesional y 125 ml Scalp Experto Tratamiento Servicio Pre, 1 paquete (1 x 125 ml)","12,00","(12,00 €/unidad)",,,,
2743,"Champú Nutritivo - Aceite De Argán, Leche De Avena Y Ceramida Está En Este Champú, Formulado Para El Cuidado Del Cabello Seco, Quebradizo Y Sin Vida - 200 ml","17,99","(9,00 €/100 ml)",,"4,1 de 5 estrellas",19.0,"mañana, 7 de abril"
2744,"CHAMPU DE CEBOLLA, ANTIOXIDANTE Y ESTIMULANTE CAPILAR. SIN OLOR A CEBOLLA","16,00","(16,00 €/unidad)",,"5,0 de 5 estrellas",1.0,
