collaborative,external_urls.spotify,href,id,images,name,owner.display_name,owner.external_urls.spotify,owner.href,owner.id,owner.type,owner.uri,primary_color,public,snapshot_id,tracks.href,tracks.total,type,uri
False,https://open.spotify.com/playlist/1lH3qSPLFSrqLsJUWmEX8n,https://api.spotify.com/v1/playlists/1lH3qSPLFSrqLsJUWmEX8n,1lH3qSPLFSrqLsJUWmEX8n,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/3dce0535d672fcaca9fc362a51b8420a347a709bb96d8162094eafbba92f99ad3deb3544e5563317c6c92197dc5d74a989ab799778fe76c86a23e87ddbcf986ff417315d92258dce154179bf8f8081d9', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/3dce0535d672fcaca9fc362a51b8420a347a709bb96d8162094eafbba92f99ad3deb3544e5563317c6c92197dc5d74a989ab799778fe76c86a23e87ddbcf986ff417315d92258dce154179bf8f8081d9', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/3dce0535d672fcaca9fc362a51b8420a347a709bb96d8162094eafbba92f99ad3deb3544e5563317c6c92197dc5d74a989ab799778fe76c86a23e87ddbcf986ff417315d92258dce154179bf8f8081d9', 'width': 60}]",Oh no!,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,MjMsZWMzN2IzZWYzZGE3ZmQ1ZmY4OGQ2MjZmMDA0Njg1MDk0MWRlYTI5Mw==,https://api.spotify.com/v1/playlists/1lH3qSPLFSrqLsJUWmEX8n/tracks,20,playlist,spotify:playlist:1lH3qSPLFSrqLsJUWmEX8n
False,https://open.spotify.com/playlist/6yZrXo474lsf6e2f8oYiiv,https://api.spotify.com/v1/playlists/6yZrXo474lsf6e2f8oYiiv,6yZrXo474lsf6e2f8oYiiv,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/0cec86f22a52589efcb82ce92275cc6d9f5d0e871915e09348028a613a0d4c8327cc9e1f7eb0b9b15fe41d7574419883ce894c3b059afeed56381b90b8b92def2af8f2e50bce8e7c83e1afa7333769de', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/0cec86f22a52589efcb82ce92275cc6d9f5d0e871915e09348028a613a0d4c8327cc9e1f7eb0b9b15fe41d7574419883ce894c3b059afeed56381b90b8b92def2af8f2e50bce8e7c83e1afa7333769de', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/0cec86f22a52589efcb82ce92275cc6d9f5d0e871915e09348028a613a0d4c8327cc9e1f7eb0b9b15fe41d7574419883ce894c3b059afeed56381b90b8b92def2af8f2e50bce8e7c83e1afa7333769de', 'width': 60}]",Hola Pancho! :),dannig012,https://open.spotify.com/user/dannig012,https://api.spotify.com/v1/users/dannig012,dannig012,user,spotify:user:dannig012,,True,MjQsZjhiYWM3ZGQ2ODNmMmZjM2UwNWNjNGY2ODNkODM2YzQxNGM3ZTQ5NA==,https://api.spotify.com/v1/playlists/6yZrXo474lsf6e2f8oYiiv/tracks,23,playlist,spotify:playlist:6yZrXo474lsf6e2f8oYiiv
False,https://open.spotify.com/playlist/1SP3525f1h6Jshat2Al511,https://api.spotify.com/v1/playlists/1SP3525f1h6Jshat2Al511,1SP3525f1h6Jshat2Al511,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/4cee297b936e94c28aafc6f7da180ff380a26b7ca046de7df9f2d11267e7bdf10ddef24a58558e6ca5bd6b8fd17a9c39f0f45c704e6248fe1a62e22dc2b7f984dfb3f64caefab817c1c9040462766922', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/4cee297b936e94c28aafc6f7da180ff380a26b7ca046de7df9f2d11267e7bdf10ddef24a58558e6ca5bd6b8fd17a9c39f0f45c704e6248fe1a62e22dc2b7f984dfb3f64caefab817c1c9040462766922', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/4cee297b936e94c28aafc6f7da180ff380a26b7ca046de7df9f2d11267e7bdf10ddef24a58558e6ca5bd6b8fd17a9c39f0f45c704e6248fe1a62e22dc2b7f984dfb3f64caefab817c1c9040462766922', 'width': 60}]",musica alemana,braunsebastian,https://open.spotify.com/user/braunsebastian,https://api.spotify.com/v1/users/braunsebastian,braunsebastian,user,spotify:user:braunsebastian,,True,MTQsZTA0NzRjMDE2MzA4ZTg0NWRlYzMwYzQ0NWUxNDQzOTdhODFjOWEzNw==,https://api.spotify.com/v1/playlists/1SP3525f1h6Jshat2Al511/tracks,29,playlist,spotify:playlist:1SP3525f1h6Jshat2Al511
False,https://open.spotify.com/playlist/37i9dQZF1DX9Dh2wgiAwVX,https://api.spotify.com/v1/playlists/37i9dQZF1DX9Dh2wgiAwVX,37i9dQZF1DX9Dh2wgiAwVX,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/73c7966ea5ec328d43d48d244fc2f980267d9bc1', 'width': None}]",Hits Alegres,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2MSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DX9Dh2wgiAwVX/tracks,60,playlist,spotify:playlist:37i9dQZF1DX9Dh2wgiAwVX
False,https://open.spotify.com/playlist/37i9dQZF1DWWJuCm8ITvsn,https://api.spotify.com/v1/playlists/37i9dQZF1DWWJuCm8ITvsn,37i9dQZF1DWWJuCm8ITvsn,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/46ca67b6572d9a0ec027343ef962fb3980df127f', 'width': None}]",momento. alternativo.,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2MSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DWWJuCm8ITvsn/tracks,90,playlist,spotify:playlist:37i9dQZF1DWWJuCm8ITvsn
False,https://open.spotify.com/playlist/37i9dQZF1DX4sWSpwq3LiO,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO,37i9dQZF1DX4sWSpwq3LiO,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/50373e18c32c38c811739e2645523e8af364599b', 'width': None}]",Peaceful Piano,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzM1MjkxMCwwMDAwMDA4ZTAwMDAwMTZiZmYxODRiZjIwMDAwMDE2OWQ5MzRhNDU3,https://api.spotify.com/v1/playlists/37i9dQZF1DX4sWSpwq3LiO/tracks,209,playlist,spotify:playlist:37i9dQZF1DX4sWSpwq3LiO
False,https://open.spotify.com/playlist/37i9dQZF1DX2xhsrO0GW1M,https://api.spotify.com/v1/playlists/37i9dQZF1DX2xhsrO0GW1M,37i9dQZF1DX2xhsrO0GW1M,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/338a7244df3a5a865c59e72499d798b72cf25d01', 'width': None}]",Indiespensables,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2MSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DX2xhsrO0GW1M/tracks,75,playlist,spotify:playlist:37i9dQZF1DX2xhsrO0GW1M
False,https://open.spotify.com/playlist/37i9dQZF1DX76Wlfdnj7AP,https://api.spotify.com/v1/playlists/37i9dQZF1DX76Wlfdnj7AP,37i9dQZF1DX76Wlfdnj7AP,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/e14a10c214779b51406eac5dbdcdabf99a86036c', 'width': None}]",Beast Mode,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2MSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DX76Wlfdnj7AP/tracks,150,playlist,spotify:playlist:37i9dQZF1DX76Wlfdnj7AP
False,https://open.spotify.com/playlist/37i9dQZF1DX8CTD7HWYPDn,https://api.spotify.com/v1/playlists/37i9dQZF1DX8CTD7HWYPDn,37i9dQZF1DX8CTD7HWYPDn,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/f8020858497962302c052e141e2856f47a87ec91', 'width': None}]",Canta en la Ducha,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2MSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DX8CTD7HWYPDn/tracks,50,playlist,spotify:playlist:37i9dQZF1DX8CTD7HWYPDn
False,https://open.spotify.com/playlist/37i9dQZF1DXdHPp93Fnfds,https://api.spotify.com/v1/playlists/37i9dQZF1DXdHPp93Fnfds,37i9dQZF1DXdHPp93Fnfds,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/4bc2998f8abfc832cc654443b3ee1e62c4e2c908', 'width': None}]",Chicas Indie,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2Mjk0NDU3NCwwMDAwMDAyZTAwMDAwMTZiZTZjMTk1N2QwMDAwMDE2YmU2YzE3NjA0,https://api.spotify.com/v1/playlists/37i9dQZF1DXdHPp93Fnfds/tracks,100,playlist,spotify:playlist:37i9dQZF1DXdHPp93Fnfds
False,https://open.spotify.com/playlist/5t8j58NAtPUxqseTMvhXrz,https://api.spotify.com/v1/playlists/5t8j58NAtPUxqseTMvhXrz,5t8j58NAtPUxqseTMvhXrz,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/21676d31fd0cfdc0df356d8e435548aa081d011a', 'width': None}]",Modo Gym On,Topsify Spain,https://open.spotify.com/user/mejoreslistasspotify,https://api.spotify.com/v1/users/mejoreslistasspotify,mejoreslistasspotify,user,spotify:user:mejoreslistasspotify,,True,OTczLGE5OGZhNTVmMjg2MGVlMzdlMjIwZmFjYTQ3YWJlMTM5YmQxNzUzMTI=,https://api.spotify.com/v1/playlists/5t8j58NAtPUxqseTMvhXrz/tracks,93,playlist,spotify:playlist:5t8j58NAtPUxqseTMvhXrz
False,https://open.spotify.com/playlist/37i9dQZF1DX8NTLI2TtZa6,https://api.spotify.com/v1/playlists/37i9dQZF1DX8NTLI2TtZa6,37i9dQZF1DX8NTLI2TtZa6,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/6ef7a22ded8f952cb3c1a4b3a3173026aa405708', 'width': None}]",Intense Studying,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzI4NjYyOCwwMDAwMDA0NTAwMDAwMTZiZmIyNGVhODEwMDAwMDE2ODk4YjA5Y2Vl,https://api.spotify.com/v1/playlists/37i9dQZF1DX8NTLI2TtZa6/tracks,94,playlist,spotify:playlist:37i9dQZF1DX8NTLI2TtZa6
False,https://open.spotify.com/playlist/37i9dQZF1DX07RJCJCOYpi,https://api.spotify.com/v1/playlists/37i9dQZF1DX07RJCJCOYpi,37i9dQZF1DX07RJCJCOYpi,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/a05e27891623c19d500a67a629cc17e3e2428332', 'width': None}]",mint Latin,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MjYxMDM0MCwwMDAwMDA4NDAwMDAwMTZiZDJkNTkxMDMwMDAwMDE2Yjg5ZDI4MWYw,https://api.spotify.com/v1/playlists/37i9dQZF1DX07RJCJCOYpi/tracks,50,playlist,spotify:playlist:37i9dQZF1DX07RJCJCOYpi
False,https://open.spotify.com/playlist/28Xja8q1MJAgjjaGSzA0cb,https://api.spotify.com/v1/playlists/28Xja8q1MJAgjjaGSzA0cb,28Xja8q1MJAgjjaGSzA0cb,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/5f91169294ee013008381a1bd83213b027bca3f9', 'width': None}]","BSO ""Las mejores bandas sonoras sin letra""",Fernando Andujar,https://open.spotify.com/user/fer7,https://api.spotify.com/v1/users/fer7,fer7,user,spotify:user:fer7,,True,MjYyLGIwYmY2NDk0MTgyNWRlYTFmZTAxNDc3OWExOWY1YjM2YWVkMjlmNTg=,https://api.spotify.com/v1/playlists/28Xja8q1MJAgjjaGSzA0cb/tracks,198,playlist,spotify:playlist:28Xja8q1MJAgjjaGSzA0cb
False,https://open.spotify.com/playlist/37i9dQZF1DXdnGF35OawbN,https://api.spotify.com/v1/playlists/37i9dQZF1DXdnGF35OawbN,37i9dQZF1DXdnGF35OawbN,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/551f7657c73e2101c18c24290abbddb6f1a7ac50', 'width': None}]",Verano Forever,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2MSwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DXdnGF35OawbN/tracks,50,playlist,spotify:playlist:37i9dQZF1DXdnGF35OawbN
False,https://open.spotify.com/playlist/0DR1iad7uzCUklaDOkA8bk,https://api.spotify.com/v1/playlists/0DR1iad7uzCUklaDOkA8bk,0DR1iad7uzCUklaDOkA8bk,"[{'height': 640, 'url': 'https://i.scdn.co/image/6efb01766f6fcc8170fe6dafdf6f1c39166ef998', 'width': 640}]",Madonna – Rebel Heart (Deluxe),angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,MiwxNTYyOTgxMGU3NWI4YjM0ZmY4ZDU1YThkMzQ5YmQ0ZjNlZWU3ZjY4,https://api.spotify.com/v1/playlists/0DR1iad7uzCUklaDOkA8bk/tracks,19,playlist,spotify:playlist:0DR1iad7uzCUklaDOkA8bk
False,https://open.spotify.com/playlist/4oN8eh0hunD9FSlfv23x9g,https://api.spotify.com/v1/playlists/4oN8eh0hunD9FSlfv23x9g,4oN8eh0hunD9FSlfv23x9g,"[{'height': 640, 'url': 'https://i.scdn.co/image/f70bb46e668e224ea67c6afa25ba438881e50d15', 'width': 640}]",Gypsy,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,MjYsNzliNGQ4YTZkZTUxZjVkNDE2ZTk3Yjc5YWZkZDllYTY4OTc3MTI3ZQ==,https://api.spotify.com/v1/playlists/4oN8eh0hunD9FSlfv23x9g/tracks,47,playlist,spotify:playlist:4oN8eh0hunD9FSlfv23x9g
False,https://open.spotify.com/playlist/1wBKWPPIdQ09ynJYf8NbXh,https://api.spotify.com/v1/playlists/1wBKWPPIdQ09ynJYf8NbXh,1wBKWPPIdQ09ynJYf8NbXh,"[{'height': 640, 'url': 'https://i.scdn.co/image/f767b44aea5e1f30c3a5af9bb4b2a109520c4d83', 'width': 640}]","Buffy the Vampire Slayer - Once More, With Feeling",angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,MiwxOTkwNDUyMGQ5Y2I1YTg2YmQ4ZDg5YTk1ZDJkM2ZjMDQ0YzE5MmEy,https://api.spotify.com/v1/playlists/1wBKWPPIdQ09ynJYf8NbXh/tracks,23,playlist,spotify:playlist:1wBKWPPIdQ09ynJYf8NbXh
False,https://open.spotify.com/playlist/26v3C9X50GNjndLO3C0bcc,https://api.spotify.com/v1/playlists/26v3C9X50GNjndLO3C0bcc,26v3C9X50GNjndLO3C0bcc,"[{'height': 640, 'url': 'https://i.scdn.co/image/8514d672932716735759e1799452768af4adfd18', 'width': 640}]",Madonna - MDNA World Tour,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,Myw5NTI5ODRhZmY2ZWIxOTE5NTY0MzhlOTdlOTIzZjA0NGExZmJhYmFl,https://api.spotify.com/v1/playlists/26v3C9X50GNjndLO3C0bcc/tracks,24,playlist,spotify:playlist:26v3C9X50GNjndLO3C0bcc
False,https://open.spotify.com/playlist/0xmWBbNP1OU8Xo8LAMyGAQ,https://api.spotify.com/v1/playlists/0xmWBbNP1OU8Xo8LAMyGAQ,0xmWBbNP1OU8Xo8LAMyGAQ,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/415e6d3f0abe611af3e9b58541e17a6f807b65f3564f47f8a5e9914519c0c93dcdb037fe854729986cafefede14a14613c687f25cf7e3d413f35533bf9bcac3d00602e4a59a8b9f1a8ae0715b49d9d58', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/415e6d3f0abe611af3e9b58541e17a6f807b65f3564f47f8a5e9914519c0c93dcdb037fe854729986cafefede14a14613c687f25cf7e3d413f35533bf9bcac3d00602e4a59a8b9f1a8ae0715b49d9d58', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/415e6d3f0abe611af3e9b58541e17a6f807b65f3564f47f8a5e9914519c0c93dcdb037fe854729986cafefede14a14613c687f25cf7e3d413f35533bf9bcac3d00602e4a59a8b9f1a8ae0715b49d9d58', 'width': 60}]",MDNA tour,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,NyxmOTU1NDYwMzVmMjY5NDNlMjMyYWY0MDMzMzI5NTUzMTczZmNjNGMz,https://api.spotify.com/v1/playlists/0xmWBbNP1OU8Xo8LAMyGAQ/tracks,23,playlist,spotify:playlist:0xmWBbNP1OU8Xo8LAMyGAQ
False,https://open.spotify.com/playlist/1mtKN8vsR97WO9itIggJ6N,https://api.spotify.com/v1/playlists/1mtKN8vsR97WO9itIggJ6N,1mtKN8vsR97WO9itIggJ6N,"[{'height': 640, 'url': 'https://i.scdn.co/image/e7a649b3890dc849e0f1597d6d12b4342e03ce5f', 'width': 640}]",Coldplay,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,NSxlMThjODJlOTJmNmFjOTA3Nzc1NDA0MDQwYWMzNTJhNDU2MWQyNzBk,https://api.spotify.com/v1/playlists/1mtKN8vsR97WO9itIggJ6N/tracks,23,playlist,spotify:playlist:1mtKN8vsR97WO9itIggJ6N
False,https://open.spotify.com/playlist/1qPhUnEMVVXA9fLyMjmZVt,https://api.spotify.com/v1/playlists/1qPhUnEMVVXA9fLyMjmZVt,1qPhUnEMVVXA9fLyMjmZVt,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/552064bd0a8e50017352133fa0124da1e3fded8e6cd03f58ddf30a1393f06d6469973ba16ac908df905c7e9c7d9259e55e4d5e719176f03127bce7b5dbcf986ff417315d92258dce154179bf8f8081d9', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/552064bd0a8e50017352133fa0124da1e3fded8e6cd03f58ddf30a1393f06d6469973ba16ac908df905c7e9c7d9259e55e4d5e719176f03127bce7b5dbcf986ff417315d92258dce154179bf8f8081d9', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/552064bd0a8e50017352133fa0124da1e3fded8e6cd03f58ddf30a1393f06d6469973ba16ac908df905c7e9c7d9259e55e4d5e719176f03127bce7b5dbcf986ff417315d92258dce154179bf8f8081d9', 'width': 60}]",Madonna highlights,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,MjUsMmVhMTk1M2ZkNDNhMjBiOTE0OGJiYjQwYWI5ZmZmM2VlMDNjMGYwNA==,https://api.spotify.com/v1/playlists/1qPhUnEMVVXA9fLyMjmZVt/tracks,72,playlist,spotify:playlist:1qPhUnEMVVXA9fLyMjmZVt
False,https://open.spotify.com/playlist/1f5MWf9WWcX3d8ZORRtyYT,https://api.spotify.com/v1/playlists/1f5MWf9WWcX3d8ZORRtyYT,1f5MWf9WWcX3d8ZORRtyYT,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/4776bcdf08bfadb509455d69bcf738684a833d6e5d87bb68ff7405148ba456fb904c6e1e25a42f32b1be1a7651f80b2c096d18445f2297fe2913e6dae8737141126a1da6af6aa93025021910422455ff', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/4776bcdf08bfadb509455d69bcf738684a833d6e5d87bb68ff7405148ba456fb904c6e1e25a42f32b1be1a7651f80b2c096d18445f2297fe2913e6dae8737141126a1da6af6aa93025021910422455ff', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/4776bcdf08bfadb509455d69bcf738684a833d6e5d87bb68ff7405148ba456fb904c6e1e25a42f32b1be1a7651f80b2c096d18445f2297fe2913e6dae8737141126a1da6af6aa93025021910422455ff', 'width': 60}]",verano 2012,Sara Fernández R. Cabello,https://open.spotify.com/user/sarikita7,https://api.spotify.com/v1/users/sarikita7,sarikita7,user,spotify:user:sarikita7,,True,ODAsMGVmOTk0ZGU2YTFiM2E5ZWJhY2VlMGU3Nzk0YzRiZTc5MDY4ZGYzOQ==,https://api.spotify.com/v1/playlists/1f5MWf9WWcX3d8ZORRtyYT/tracks,71,playlist,spotify:playlist:1f5MWf9WWcX3d8ZORRtyYT
False,https://open.spotify.com/playlist/1vw19FtbwPjyYbLZ3fOCyW,https://api.spotify.com/v1/playlists/1vw19FtbwPjyYbLZ3fOCyW,1vw19FtbwPjyYbLZ3fOCyW,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/48b5310497bf60e85a6af9ce05850f7b2cfcbeb68518a2793008be3c258ac8ca9c6714743105a8cca4d2242e7b86d0fa078c4c708009793094a3952bb552a2fc4b73d1889eac21176ff2b7360b2f1585', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/48b5310497bf60e85a6af9ce05850f7b2cfcbeb68518a2793008be3c258ac8ca9c6714743105a8cca4d2242e7b86d0fa078c4c708009793094a3952bb552a2fc4b73d1889eac21176ff2b7360b2f1585', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/48b5310497bf60e85a6af9ce05850f7b2cfcbeb68518a2793008be3c258ac8ca9c6714743105a8cca4d2242e7b86d0fa078c4c708009793094a3952bb552a2fc4b73d1889eac21176ff2b7360b2f1585', 'width': 60}]",Greatest hits,Bruno Cossío,https://open.spotify.com/user/brunocossio,https://api.spotify.com/v1/users/brunocossio,brunocossio,user,spotify:user:brunocossio,,True,MTIyLGU3ODlkMDQxOWY1Y2VmNWE4MDAyOTQ2MTZjMWQ2ZGY0MTU0ODllYTQ=,https://api.spotify.com/v1/playlists/1vw19FtbwPjyYbLZ3fOCyW/tracks,432,playlist,spotify:playlist:1vw19FtbwPjyYbLZ3fOCyW
False,https://open.spotify.com/playlist/2C9cKInfw0iWD6IOZJyS1W,https://api.spotify.com/v1/playlists/2C9cKInfw0iWD6IOZJyS1W,2C9cKInfw0iWD6IOZJyS1W,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/08f6f9e78b56e4b3c01254665ae114e4b4941bb8309b70e5c569b2ff85c2977410d6b1100a57cecea003734fcd456113480ab128d9bba4ecdf910dfcb00643c9da46ee405147c779e007ae2e1ba12005', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/08f6f9e78b56e4b3c01254665ae114e4b4941bb8309b70e5c569b2ff85c2977410d6b1100a57cecea003734fcd456113480ab128d9bba4ecdf910dfcb00643c9da46ee405147c779e007ae2e1ba12005', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/08f6f9e78b56e4b3c01254665ae114e4b4941bb8309b70e5c569b2ff85c2977410d6b1100a57cecea003734fcd456113480ab128d9bba4ecdf910dfcb00643c9da46ee405147c779e007ae2e1ba12005', 'width': 60}]",CUMPLE->Hey Mr Dgay,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,MTEwLGE5Y2QwYTlhZGVjNTlmMWRjNThmNWI1N2IwM2RmMDk3MjY3Mzc5YzY=,https://api.spotify.com/v1/playlists/2C9cKInfw0iWD6IOZJyS1W/tracks,106,playlist,spotify:playlist:2C9cKInfw0iWD6IOZJyS1W
False,https://open.spotify.com/playlist/30iyBZMajMVuhw6Z6OSWsU,https://api.spotify.com/v1/playlists/30iyBZMajMVuhw6Z6OSWsU,30iyBZMajMVuhw6Z6OSWsU,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/009aa1548af52b1d834648c6452f3804f086fead5144c19ff8871c19a78162856db90e40a02e46a4b27eab1a8ec326e0b769dd041b2f5457d9d70ad0e7a649b3890dc849e0f1597d6d12b4342e03ce5f', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/009aa1548af52b1d834648c6452f3804f086fead5144c19ff8871c19a78162856db90e40a02e46a4b27eab1a8ec326e0b769dd041b2f5457d9d70ad0e7a649b3890dc849e0f1597d6d12b4342e03ce5f', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/009aa1548af52b1d834648c6452f3804f086fead5144c19ff8871c19a78162856db90e40a02e46a4b27eab1a8ec326e0b769dd041b2f5457d9d70ad0e7a649b3890dc849e0f1597d6d12b4342e03ce5f', 'width': 60}]",CUMPLE->Para empezar,angelus_,https://open.spotify.com/user/angelus_,https://api.spotify.com/v1/users/angelus_,angelus_,user,spotify:user:angelus_,,True,MTIwLGUyZjk4NTg5NTQ5MTg2NzljYzg1NGEwMzNlMzFmMmYyZWUzMGFhOWU=,https://api.spotify.com/v1/playlists/30iyBZMajMVuhw6Z6OSWsU/tracks,139,playlist,spotify:playlist:30iyBZMajMVuhw6Z6OSWsU
False,https://open.spotify.com/playlist/01VIKk6cENf1vx8zQR5HK6,https://api.spotify.com/v1/playlists/01VIKk6cENf1vx8zQR5HK6,01VIKk6cENf1vx8zQR5HK6,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/360ec9a640894b55784849696cc5e40da3abe072765dd18a89c2dbbb8d548dfb6387001eb362d25ca02ce99b635bfe5620fa9b88b8538336610ab52fe76efa19a8aebd545e8623ff9877861f6c90616c', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/360ec9a640894b55784849696cc5e40da3abe072765dd18a89c2dbbb8d548dfb6387001eb362d25ca02ce99b635bfe5620fa9b88b8538336610ab52fe76efa19a8aebd545e8623ff9877861f6c90616c', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/360ec9a640894b55784849696cc5e40da3abe072765dd18a89c2dbbb8d548dfb6387001eb362d25ca02ce99b635bfe5620fa9b88b8538336610ab52fe76efa19a8aebd545e8623ff9877861f6c90616c', 'width': 60}]",Suaave,Sara Fernández R. Cabello,https://open.spotify.com/user/sarikita7,https://api.spotify.com/v1/users/sarikita7,sarikita7,user,spotify:user:sarikita7,,True,NzMsZDgzZjBjNGFjZGJiZWMyMWExNjg1NjQwZGFmNzQ4Yjg3YWI5MDAwZA==,https://api.spotify.com/v1/playlists/01VIKk6cENf1vx8zQR5HK6/tracks,46,playlist,spotify:playlist:01VIKk6cENf1vx8zQR5HK6
